,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
7124,GAMPER & DADONI,Rule The World (feat. ILIRA),170785,2021-04-09 19:51:00,0.717,0.627,8,-8.198,1,0.0966,0.00974,0.0,0.222,0.437,125.965,22sKunNSPMCy2lvSLOY5yX,4
7125,Rhys,Too Good To Be True,203760,2021-04-09 19:54:00,0.644,0.487,1,-8.658,1,0.0339,0.695,7.02e-05,0.105,0.249,80.045,27RDQ0TfxzWMlQFuKrPT11,4
7126,Tom Gregory,River,189995,2021-04-09 19:57:00,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,1cS0TgbR263ey9jn0MwD2s,4
7127,Lucas & Steve,I Want It All,191834,2021-04-09 20:01:00,0.535,0.393,2,-12.57,1,0.105,0.143,0.00175,0.136,0.0767,132.287,1nsFPTltzIVUJMWynPddpO,4
7128,Jonas Blue,Something Stupid (feat. AWA),176734,2021-04-09 20:04:00,0.705,0.864,0,-5.13,0,0.0344,0.276,0.00037,0.0872,0.626,120.012,2UCu2FoXFZpCT36lYzej4O,4
7130,Deepend,Skinny Dip (Komodo) [feat. Philip Strand],171943,2021-04-09 20:10:00,0.71,0.793,9,-3.723,0,0.0694,0.0419,0.0,0.338,0.604,121.065,79m1I109FyZMx3VwQZAEQM,4
7131,Joel Corry,Head & Heart (feat. MNEK) - Tiësto Remix,124778,2021-04-09 20:13:00,0.693,0.866,5,-4.964,0,0.0498,0.0689,0.0,0.145,0.663,126.002,1ohLQfIwj9NUN7e5UKeDl9,4
7133,Nea,Some Say - Felix Jaehn Remix,186878,2021-04-09 20:19:00,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,7C1trmcQQ5n5RNy4l6ziCv,4
7134,Matt Simons,Better Tomorrow,167213,2021-04-09 20:22:00,0.844,0.623,1,-5.373,1,0.118,0.016,1.62e-06,0.0645,0.682,112.028,758QzANWjOWaBnVW9DAZXx,4
7141,Joel Corry,BED,178087,2021-04-11 09:15:00,0.739,0.536,1,-6.501,1,0.0587,0.00374,0.0,0.0968,0.193,122.023,1B6TmCvKjC4dopBohVW51x,4
7142,NOTD,I Don't Know Why,207667,2021-04-11 09:19:00,0.716,0.641,2,-7.423,1,0.053,0.0066,9.91e-06,0.185,0.0735,121.064,28heol5hhOGj6KYbJrRteJ,4
7143,RAYE,Love Of Your Life,196333,2021-04-11 09:22:00,0.632,0.826,10,-5.326,0,0.0699,0.00161,2.89e-06,0.146,0.474,111.886,5iqfKcEGKhoeWTNqmZPiu3,4
7146,Twelve,You Can Have Me (If You Want Me),156566,2021-04-11 09:32:00,0.88,0.772,10,-6.105,0,0.0665,0.0432,0.00228,0.0224,0.835,118.01,6CUa0iKcDgblZhLStRkq8u,4
7147,Sandro Cavazza,Love To Lose,177731,2021-04-11 09:35:00,0.601,0.741,0,-5.981,1,0.127,0.0467,0.0,0.244,0.71,195.943,11lFSEnkj3810ojPLj53RO,4
7148,Smith & Thell,Goliath,204880,2021-04-11 09:38:00,0.484,0.589,5,-9.257,0,0.073,0.44,0.111,0.131,0.147,118.019,3TdQ399gmy71IUdz3DoaO4,4
7149,Matoma,WOW (with Emma Steinbakken),193846,2021-04-11 09:42:00,0.784,0.826,4,-4.517,0,0.0929,0.0205,1.38e-05,0.125,0.269,103.913,0N4lXR2IB0bVwQjNQzDPKy,4
7168,Tones And I,Fly Away,178156,2021-04-11 11:36:00,0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,4
7169,Smith & Thell,Year of the Young,164200,2021-04-11 11:39:00,0.609,0.88,7,-6.676,0,0.0386,0.000817,1.07e-05,0.0647,0.736,145.007,34hTNaJabBsvep2uCmfl9X,4
7219,Audien,Favorite Sound,180692,2021-04-12 13:11:00,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.443,105.045,63ZtaTHM7Cu3JEca5xrWi3,3
7220,Ava Max,My Head & My Heart - Jonas Blue Remix,179491,2021-04-12 13:14:00,0.675,0.899,9,-4.787,0,0.0391,0.0025,8.33e-05,0.298,0.344,123.034,7x74XLYJqptDCmY4y3FaVh,4
7223,R3HAB,Freak - Joe Stone 2K18 Edit,177142,2021-04-12 13:24:00,0.666,0.855,11,-5.318,0,0.236,0.222,0.0,0.502,0.769,125.943,2xbRwcylUnX881qaqf5ZZJ,4
7224,CALVO,Let Me Love You - DAZZ Remix,137414,2021-04-12 14:04:00,0.619,0.878,5,-5.478,1,0.0534,0.022,0.0,0.0628,0.389,123.987,1h6Pww9RsC6gLMQA7zZop7,4
7248,Martin Jensen,Solo Dance,155080,2021-04-13 12:28:00,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,3R6dPfF2yBO8mHySW1XDAa,4
7256,DEAMN,Drive My Car,85427,2021-04-13 14:10:00,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,06ypiqmILMdVeaiErMFA91,4
7264,Tungevaag,All For Love,25275,2021-04-14 06:37:00,0.653,0.76,1,-4.892,0,0.0556,0.00514,3.79e-05,0.0658,0.133,119.905,7lqsmY0ifoZsqBU6DpbCIq,4
7265,Hallman,I'm Going Like,185681,2021-04-14 07:14:00,0.659,0.803,4,-6.945,1,0.0368,0.0207,0.803,0.16,0.336,125.986,4o7zeDjEoPALOH9ZN483Oj,4
7266,Moodshift,What About My Love,165117,2021-04-14 07:16:00,0.31,0.6,0,-12.131,0,0.101,0.255,4.17e-06,0.0694,0.7,200.707,5IytiuFN0EJrZjYHtntTfQ,4
7267,Blanches,Just Wanna Run (COE Remix),200160,2021-04-14 07:20:00,0.71,0.813,11,-6.459,0,0.0494,0.0112,1.43e-06,0.289,0.471,124.987,25b878UXgAj2RURwy2eG6p,4
7269,DEAMN,Hypnotized,198000,2021-04-14 07:27:00,0.766,0.654,4,-6.497,0,0.0477,0.000787,3.07e-06,0.115,0.236,119.987,59ot6i36oaYfxkNBZH7sQR,4
7271,Ofenbach,Wasted Love (feat. Lagique),139563,2021-04-14 07:40:00,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,1cYyZ1N98GyRS3cMcccFHd,4
7272,Galantis,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],215388,2021-04-14 07:44:00,0.58,0.804,9,-4.618,1,0.0279,0.0304,0.00359,0.105,0.137,126.005,1mMvahhW2Oz9waG8UTQnI4,4
7274,Blasterjaxx,Zurna,1090,2021-04-14 07:49:00,0.552,0.53,8,-6.555,1,0.279,0.041,0.293,0.553,0.843,145.03,7CGB43FkEomSXAtnTNLC9n,4
7277,Tyga,Rack City,203200,2021-04-14 08:16:00,0.93,0.332,1,-10.929,1,0.359,0.0434,3.66e-05,0.122,0.255,98.966,7rPLYmabWMobWhoIqZe6rh,4
7280,Maddix,Activating,105427,2021-04-14 08:32:00,0.633,0.908,8,-5.432,0,0.061,0.0379,0.843,0.432,0.271,129.985,3pazCuwZT3PIxjCiWEZdfY,4
7298,Icona Pop,I Love It (feat. Charli XCX),5760,2021-04-15 06:16:00,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,6HZ9VeI5IRFCNQLXhpF4bq,4
7299,Demi Lovato,Really Don't Care,201600,2021-04-15 06:20:00,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,5vTPxzm4h2bY9rYyVrGEU5,4
7300,Jason Derulo,Take You Dancing,190306,2021-04-15 06:23:00,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,59qrUpoplZxbIZxk6X0Bm3,4
7301,Iggy Azalea,Black Widow,209423,2021-04-15 06:27:00,0.74,0.72,3,-3.753,0,0.158,0.188,0.000386,0.109,0.512,164.014,7pNC5ZIKtwUK0ReSpM3P9f,4
7302,Sofia Carson,I Luv U (with R3HAB),150937,2021-04-15 06:29:00,0.875,0.558,1,-6.164,1,0.0641,0.0532,2.14e-05,0.116,0.44,96.072,3HTySujYyWa1nZdfiZVZs0,4
7304,Jason Derulo,Tip Toe (feat. French Montana),187521,2021-04-15 06:37:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
7305,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),165906,2021-04-15 06:40:00,0.767,0.929,9,-3.08,0,0.185,0.102,0.0,0.0921,0.923,121.082,6yf3MxEOScNBTYCHOAIiNQ,4
7306,Iyaz,Replay,182306,2021-04-15 06:43:00,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,5vlEg2fT4cFWAqU5QptIpQ,4
7316,MAGIC!,Red Dress - FTampa Remix,197142,2021-04-15 07:33:00,0.504,0.794,10,-4.076,1,0.0461,0.243,0.0,0.0588,0.236,139.966,5Z1rEeQmwmf9491lcg7Nek,4
7320,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265,2021-04-15 07:53:00,0.783,0.611,7,-6.124,1,0.0695,0.343,0.0,0.0983,0.418,100.049,1nueTG77MzNkJTKQ0ZdGzT,4
7321,DJ Snake,Let Me Love You,205946,2021-04-15 07:56:00,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,0lYBSQXN6rCTvUZvg9S0lU,4
7322,American Authors,What We Live For,178560,2021-04-15 07:59:00,0.686,0.885,0,-4.754,1,0.0377,0.0503,0.0,0.147,0.616,120.066,1KgZOCjN3nGRTk3c87oIj6,4
7325,Cheat Codes,No Promises (feat. Demi Lovato),223503,2021-04-15 08:10:00,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,5lNuqFVMca4vPupY10cH0J,4
7326,DNCE,Good Day,218973,2021-04-15 08:13:00,0.712,0.682,8,-6.968,1,0.144,0.061,0.0,0.145,0.716,76.033,5KXXi90Q4pjVxEapZjRC9O,4
7327,OMI,Drop In the Ocean,177624,2021-04-15 08:16:00,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,5JDcQAztvZTIkrWoZihgvC,3
7328,OneRepublic,No Vacancy (with Sebastián Yatra),223210,2021-04-15 08:21:00,0.688,0.763,5,-3.732,1,0.0444,0.0824,0.0,0.143,0.59,99.987,3Gqj86AgnD8EiIOFIGLubs,4
7330,Tones And I,Dance Monkey,209438,2021-04-15 08:26:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,5ZULALImTm80tzUbYQYM9d,4
7331,Jason Derulo,Love Not War (The Tampa Beat),192921,2021-04-15 08:29:00,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4Lt6GXGzYsa1tgkv3nGSTm,4
7334,HRVY,Million Ways,169887,2021-04-15 11:06:00,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,3wuR0YSNdT9rgWfFi1lctv,4
7337,OneRepublic,Wanted,136247,2021-04-15 11:14:00,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,0p1BcEcYVO3uk4KDf3gzkY,4
7340,VIZE,Stars,165468,2021-04-15 11:23:00,0.507,0.96,8,-2.619,1,0.0394,0.0132,0.971,0.0703,0.801,142.029,6GRMKQ3RrivYgLEO6h7ebu,4
7341,Robin Schulz,In Your Eyes (feat. Alida),208222,2021-04-15 11:26:00,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,61ZM92T2zaXIVsqncThQzC,4
7342,Tones And I,Dance Monkey - Stripped Back,171461,2021-04-15 11:29:00,0.664,0.212,6,-7.762,0,0.046,0.931,0.0,0.102,0.574,83.245,1ooBIqsmV1ocRldBZrvLPD,4
7343,Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],184905,2021-04-15 11:33:00,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4TgxFMOn5yoESW6zCidCXL,4
7347,LUM!X,Monster - Robin Schulz Remix,165947,2021-04-17 06:28:00,0.475,0.815,8,-6.068,0,0.124,0.133,0.0,0.11,0.48,126.164,4tknhO5RmXIxnpoipMKBmG,4
7348,Tones And I,Ur So F**kInG cOoL,172746,2021-04-17 06:30:00,0.816,0.677,11,-4.067,0,0.19,0.357,0.0,0.165,0.533,78.967,6KiEsqGg0HBOSMflVH7Onx,4
7349,Freya Ridings,Castles,211842,2021-04-17 06:34:00,0.574,0.785,3,-5.189,1,0.0463,0.0515,0.0,0.169,0.429,135.042,4VqEUmMjhbj6w7g5EVKILE,4
7350,Younotus,Narcotic,192386,2021-04-17 06:37:00,0.907,0.436,10,-5.758,1,0.204,0.0139,0.0,0.0822,0.286,86.919,18OUjbqMelzNuBy0F2bKKe,4
7351,Mark Ronson,Find U Again (feat. Camila Cabello),176416,2021-04-17 06:41:00,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,1HpzOCZbNWzxvvXfSGtSrX,4
7352,Sheppard,Coming Home,116009,2021-04-17 06:43:00,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,6Iocm6VMu6bVNYwiDoyQFW,4
7357,Jubël,Home,209153,2021-04-17 07:13:00,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,0OI7AFifLSoGzpb8bdBLLV,4
7360,Jubël,ILLUSION - Acoustic Version,210789,2021-04-17 07:23:00,0.563,0.486,0,-8.273,0,0.0313,0.509,0.0,0.265,0.426,113.985,6hD84kiPi80OsWfiGITkNE,4
7363,Jubël,The Break Up Song,37450,2021-04-17 12:55:00,0.695,0.887,9,-4.417,0,0.0291,0.032,4.9e-05,0.234,0.965,141.541,5J9sCTakcfbaO3Ez4ykjQJ,4
7364,Lvly,Feel Good (Summit),224424,2021-04-17 12:59:00,0.635,0.664,5,-6.233,0,0.08,0.0503,0.0,0.119,0.587,91.676,3YQc51JSm1HUAQrRcLSebk,4
7365,Galantis,Dandelion - kuriosa Remix,149549,2021-04-17 13:01:00,0.743,0.871,4,-4.468,0,0.0392,0.102,0.548,0.0702,0.887,120.002,0s676UoUk930s7pVN3GSwy,4
7366,Milly,No Te Enamores - Alan Walker Remix,154276,2021-04-17 13:04:00,0.73,0.776,10,-6.217,1,0.0702,0.192,0.0,0.2,0.541,99.989,2tfvxvWE1EwdHR6rAUTzGa,4
7367,Tungevaag,Wicked Wonderland,217270,2021-04-17 13:08:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7389,Jennifer Lopez,On The Floor,284866,2021-04-17 14:54:00,0.73,0.776,3,-5.199,0,0.0482,0.108,0.00045,0.069,0.592,129.998,20zQZVyUNPbq8kZACdgYrh,4
7390,NEFFEX,Rumors,247607,2021-04-17 14:59:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
7392,The Wanted,Glad You Came,197935,2021-04-17 15:05:00,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,3AGOgQzp0YcPH41u9p7dOp,4
7393,BUNT.,Nights Like That (feat. Georgia Ku),139593,2021-04-17 15:08:00,0.523,0.779,4,-3.462,1,0.0654,0.00484,4.05e-06,0.104,0.465,110.041,1FHZyJ35kZ8DaLVOlhOIYK,4
7399,Sick Individuals,Flame,171208,2021-04-19 11:27:00,0.704,0.756,9,-3.922,0,0.14,0.0627,0.0,0.114,0.447,136.024,57AlxjJrWpWg0vF7eGksir,4
7400,Diplo,MMXX – VIII - Kornél Kovács Remix,69381,2021-04-19 11:28:00,0.84,0.73,9,-8.391,1,0.0771,0.0146,0.838,0.164,0.693,123.015,1ksmFIaVkrQ3mB3JmZqihe,4
7410,Jubël,Weekend Vibe - Vice Remix,152610,2021-04-20 11:58:00,0.733,0.817,5,-6.966,0,0.0508,0.0175,0.00187,0.338,0.655,109.992,6qejzG4wAOcpEtZZPLw4wj,4
7411,Jubël,Weekend Vibe - Kokiri remix,192480,2021-04-20 12:35:00,0.673,0.904,6,-6.081,0,0.0437,0.107,0.0191,0.118,0.828,124.974,3m4Mp5cF3BVijXkXEYrm57,4
7415,Jubël,Running Out Of Love,470,2021-04-20 13:52:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7416,Jubël,Dancing in the Moonlight (feat. NEIMY) - Nathan Dawe Remix,750,2021-04-20 13:52:00,0.584,0.786,11,-5.83,0,0.0655,0.125,0.0,0.234,0.344,124.939,0sMq3oIACSgdRLP5tacsxO,4
7423,Jubël,Dancing in the Moonlight (feat. NEIMY) - Jack Wins Remix,160586,2021-04-20 14:10:00,0.693,0.947,10,-4.542,0,0.157,0.0648,0.00141,0.171,0.662,125.952,4fJlPIjfNGwyxoQDtNduZt,4
7427,MAGIC!,Rude,224840,2021-04-21 11:08:00,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,6RtPijgfPKROxEzTHNRiDp,4
7429,DNCE,Toothbrush,231813,2021-04-21 11:16:00,0.556,0.785,7,-5.842,1,0.133,0.122,0.0,0.468,0.825,104.978,7ciLq0Cip0yxiz6KANrOUq,4
7431,Andy Grammer,Fresh Eyes,940,2021-04-22 12:21:00,0.827,0.56,0,-6.685,1,0.0327,0.55,3.66e-05,0.15,0.873,122.056,7gm2omqXDTaT4sS17hSu8T,4
7432,Maroon 5,Girls Like You,1140,2021-04-22 12:21:00,0.723,0.448,0,-7.508,1,0.06,0.597,1.11e-06,0.131,0.376,62.491,3j36w2RY7uyBFWkcG8MKmB,4
7433,MAGIC!,Lay You Down Easy (feat. Sean Paul),164333,2021-04-22 12:24:00,0.644,0.868,6,-5.301,1,0.0738,0.0476,0.0,0.28,0.947,89.971,4FTOFgpECL4tlu8DljL0XM,4
7434,The Chainsmokers,All We Know,26436,2021-04-22 12:50:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,2rizacJSyD9S1IQUxUxnsK,4
7435,Eternal,I Wanna Be the Only One (feat. Bebe Winans),216693,2021-04-23 17:37:00,0.627,0.768,6,-7.775,1,0.0625,0.468,0.0,0.126,0.802,100.071,0XvOoNb9zZOwFIOM0mwbiq,4
7436,Echosmith,Cool Kids,237626,2021-04-23 17:41:00,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,4
7437,Panic! At The Disco,High Hopes,190946,2021-04-23 17:45:00,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,4
7438,Ramones,Pet Sematary - 2002 Remaster,23084,2021-04-23 17:49:00,0.475,0.946,2,-6.484,0,0.0407,0.00364,0.000364,0.104,0.691,148.248,3nDCRsKhV3R53tNEBj4M1S,4
7439,Lukas Graham,Mama Said,206902,2021-04-23 17:49:00,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,5ArQzSBevAdXTxRY6Ulhbq,4
7440,Ava Max,Sweet but Psycho,45760,2021-04-23 17:50:00,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,7DnAm9FOTWE3cUvso43HhI,4
7441,Jason Derulo,Trumpets,217306,2021-04-23 17:54:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
7444,Kesha,Die Young,211920,2021-04-23 18:10:00,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,4
7445,The Vamps,All Night,197640,2021-04-23 18:13:00,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,0dXNQ8dckG4eYfEtq9zcva,4
7446,MKTO,Classic,175426,2021-04-23 18:21:00,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,4
7448,Jason Derulo,Bubblegum (feat. Tyga),205971,2021-04-23 18:34:00,0.856,0.633,11,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,2G76iRK1fzO5MiDvcTYkET,4
7450,5 Seconds of Summer,She Looks So Perfect,88964,2021-04-23 18:39:00,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,1gugDOSMREb34Xo0c1PlxM,4
7451,MAGIC!,Red Dress,200800,2021-04-23 18:42:00,0.582,0.488,9,-9.005,0,0.0335,0.807,0.955,0.215,0.438,174.011,6RMp7NMuiaMNcylVt8RPcB,3
7454,Alesso,I Wanna Know,240413,2021-04-23 18:55:00,0.587,0.569,7,-6.239,1,0.0584,0.125,0.0,0.116,0.528,159.945,5yjauNC03GWLf7fLG9ediD,4
7455,MAGIC!,No Way No,231666,2021-04-23 18:59:00,0.743,0.733,7,-5.183,0,0.0513,0.104,1.05e-05,0.149,0.807,153.978,5xHooj89TQoQHj3dALvSh1,4
7456,Mike Posner,In The Arms Of A Stranger - Grey Remix,212626,2021-04-23 19:07:00,0.763,0.839,0,-3.437,1,0.117,0.429,0.0,0.109,0.655,104.977,48GBbQiTSlXX5i0cn3iIiJ,4
7457,Calvin Harris,My Way,79539,2021-04-23 19:08:00,0.278,0.43,2,-8.692,1,0.0313,0.354,0.0,0.145,0.24,151.007,2YkIDPL5lGhRhomCq4S2RO,4
7458,Charlie Puth,One Call Away,28400,2021-04-25 08:30:00,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,7soJgKhQTO8hLP2JPRkL5O,4
7460,Kane Brown,Be Like That - feat. Swae Lee & Khalid,180840,2021-04-25 08:36:00,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,5f1joOtoMeyppIcJGZQvqJ,4
7461,Pink Sweat$,I Like It,114118,2021-04-25 08:38:00,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,4
7462,Thomas Rhett,On Me (feat. Ava Max),92231,2021-04-25 08:40:00,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,7k6tAZp4m93oswrPqSfBbc,4
7463,Jubël,Dancing In The Moonlight (feat. NEIMY) - PBH & Jack Sunset Remix Radio Edit,32940,2021-04-26 06:30:00,0.778,0.785,6,-4.394,0,0.0409,0.0312,0.2,0.0603,0.537,125.014,2E82VLSCocIcymHDHoMHyr,4
7464,OMI,Hello Hater (feat. Bori),64474,2021-04-26 06:34:00,0.885,0.562,9,-5.902,1,0.0839,0.293,0.00327,0.0709,0.572,103.041,517LSoQrYCBFxPoV7jWiVr,4
7465,R3HAB,Pues (with Luis Fonsi & Sean Paul),126929,2021-04-26 06:36:00,0.764,0.765,9,-3.73,0,0.212,0.15,0.0,0.579,0.638,91.977,0H4olUjRf0vXXuQkpKnJmr,4
7466,Cash Cash,Ride or Die (feat. Phoebe Ryan),55360,2021-04-26 06:37:00,0.547,0.881,0,-3.152,0,0.0512,0.0159,0.0,0.171,0.215,99.979,5vlOmC9rYZKO69KYkcX8va,4
7467,Rak-Su,Fuego,138110,2021-04-26 06:40:00,0.718,0.668,1,-6.466,1,0.171,0.245,0.0,0.0854,0.39,113.124,7MtJpy9oC923cvDGvmG0AO,4
7468,Jake Miller,I HOPE I DIE FIRST,149310,2021-04-26 06:42:00,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,21szgNA72iLwvBxHQLgwBh,4
7470,Rico Nasty,My Little Alien,185142,2021-04-26 06:47:00,0.599,0.632,7,-6.863,1,0.0302,0.436,0.0,0.3,0.365,106.079,4TcNfkP0ORst9F7pC496EP,3
7471,Token,Homies,47931,2021-04-26 06:49:00,0.706,0.852,9,-4.553,1,0.117,0.0305,0.0,0.689,0.585,90.041,5WuvsVJcKm6Gr8XEFBbCeB,4
7472,Galantis,I Fly (feat. Faouzia),151476,2021-04-26 06:51:00,0.525,0.935,5,-3.361,0,0.0569,0.103,0.0,0.257,0.809,114.115,35fXdkEBkofjWnSzWED3DU,4
7473,R3HAB,Feel Alive (feat. A R I Z O N A),150983,2021-04-26 06:54:00,0.701,0.874,0,-4.598,0,0.0503,0.018,1.07e-06,0.0967,0.309,121.939,3YkjO4AGex0WdxDansILAy,4
7474,Sage The Gemini,Tick Tick Boom (feat. BygTwo3),130358,2021-04-26 06:56:00,0.773,0.625,8,-4.453,1,0.068,0.00431,1.82e-05,0.0796,0.673,130.003,16SmeUUNOaUTVjFFka3av1,4
7475,Plested,25 Hours,175721,2021-04-26 06:59:00,0.822,0.64,8,-10.131,1,0.31,0.119,2.17e-06,0.29,0.611,142.106,5ia8VbDkfzWBjC6f3bOTt1,4
7476,Best Coast,Scooby Doo Theme Song,174562,2021-04-26 07:02:00,0.486,0.946,1,-5.509,1,0.0807,8.94e-05,0.0001,0.11,0.509,158.158,6DD5beNG6Ji3AYp5WrYnwD,4
7477,Lvly,Sleep Deprived,24320,2021-04-26 07:04:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,7xdyIjQ4qX7iSL6E5qqyHX,4
7478,Blasterjaxx,Bodytalk (STFU),145821,2021-04-26 07:06:00,0.773,0.808,0,-6.444,1,0.0579,0.00307,0.0624,0.22,0.418,140.055,2vIkEXi009Hxc1K3oMsLqR,4
7480,Jonasu,Black Magic,174193,2021-04-26 07:41:00,0.674,0.807,1,-3.961,1,0.224,0.0151,3.9e-06,0.584,0.163,140.056,50le2HSqQAIqB4BGD4cE9e,4
7481,Kiiara,So Sick (feat. blackbear) [Martin Jensen Remix],165491,2021-04-26 07:46:00,0.803,0.491,6,-7.196,1,0.0821,0.121,9.69e-06,0.0689,0.589,121.984,4j1fFJvUcQxMrLEMBHV9NQ,4
7482,Lvly,Coming To Get You,19481,2021-04-26 07:47:00,0.657,0.786,11,-4.924,0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4
7483,Hailee Steinfeld,Starving,181880,2021-04-26 07:50:00,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,4Ce37cRWvM1vIGGynKcs22,4
7486,Klaas,Mr. Saxobeat,137320,2021-04-26 07:56:00,0.732,0.925,11,-4.165,0,0.051,0.0276,0.000238,0.14,0.782,127.012,6HTprulGfeFVrLLvfi3t8a,4
7487,Felix Jaehn,Close Your Eyes,73100,2021-04-26 07:57:00,0.714,0.661,1,-6.534,1,0.323,0.0126,0.0,0.141,0.477,79.998,7aM6WvuAOcb6moeQDuG2Fg,4
7488,Doja Cat,Freak,50820,2021-04-26 07:58:00,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,7EkWXAI1wn8Ii883ecd9xr,4
7499,Ilkay Sencan,Rockstar,36349,2021-04-26 08:36:00,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,4
7500,Lost Frequencies,Crazy,153391,2021-04-26 08:39:00,0.836,0.741,8,-1.609,1,0.0339,0.0172,0.0583,0.0826,0.611,111.963,6o1l9I0faXJN2iqulHrdCQ,4
7502,Duke Dumont,Ocean Drive,20380,2021-04-26 08:40:00,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,0b6wdul3A5sQNpIOv03OxP,4
